# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection nld_news_2024_1M.tar.gz (nld_news_2024_1M/nld_news_2024_1M-sentences.txt)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
van	de	106796000
in	de	87333000
op	de	43777000
in	het	38161000
voor	de	34688000
van	het	34545000
aan	de	27399000
met	een	24359000
met	de	23411000
dat	de	22230000
en	de	21953000
van	een	21596000
in	een	21531000
het	is	20440000
bij	de	19494000
op	het	18763000
is	het	16728000
is	een	15994000
op	een	15681000
dat	het	15421000
voor	het	14417000
om	de	14147000
naar	de	13499000
door	de	13412000
voor	een	13335000
over	de	13327000
is	de	13256000
dat	is	11993000
aan	het	10720000
de	eerste	10100000
als	je	9886000
dat	er	9882000
en	het	9503000
en	een	9413000
en	dat	9120000
de	politie	9105000
uit	de	8909000
is	dat	8656000
om	te	8616000
een	van	8593000
dat	ze	8219000
is	er	7935000
met	het	7720000
te	maken	7706000
niet	meer	7704000
de	van	7616000
dat	hij	7482000
na	de	7435000
ook	de	7270000
bij	het	7208000
meer	dan	7188000
om	een	7131000
de	in	7018000
er	een	6882000
dat	je	6768000
is	niet	6717000
om	het	6709000
ook	een	6601000
ik	heb	6529000
bij	een	6504000
nog	niet	6323000
als	de	6211000
naar	het	6184000
maar	de	6152000
dit	jaar	6078000
na	een	6030000
volgens	de	5972000
als	een	5921000
tijdens	de	5867000
maar	het	5808000
de	nieuwe	5713000
kun	je	5631000
door	een	5578000
de	gemeente	5573000
die	de	5534000
heeft	de	5459000
het	niet	5379000
zijn	er	5379000
er	is	5372000
van	zijn	5311000
de	laatste	5292000
een	nieuwe	5232000
over	het	5223000
in	zijn	5201000
nog	een	5199000
een van	de	5119000
maar	ook	5106000
de	tweede	5082000
vorig	jaar	5076000
maar	dat	4989000
te	zien	4874000
in	nederland	4841000
naar	een	4745000
op	te	4739000
onder	meer	4719000
te	gaan	4688000
ik	ben	4666000
dat	ik	4661000
er	zijn	4575000
te	zijn	4572000
tegen	de	4561000
