# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection mlt_wikipedia_2021_30K.tar.gz (mlt_wikipedia_2021_30K/mlt_wikipedia_2021_30K-sentences.txt)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
u	l	2715000
l	ewwel	1312000
li	l	1097000
li	kien	884000
fuq	il	735000
wara	li	581000
wara	l	521000
din	il	505000
dan	il	498000
li	kienu	451000
kien	hemm	447000
ta	l	433000
fit	ta	411000
bħala	l	403000
kif	ukoll	373000
kontra	l	371000
l	aħħar	363000
li	kienet	349000
u	t	347000
l	aktar	341000
fuq	l	339000
bejn	l	314000
iż	żmien	312000
l	iktar	311000
fl	u	310000
ta	malta	309000
wieħed	mill	309000
fl	aħħar	305000
u	fl	302000
ta	san	290000
l	isem	288000
li	ma	285000
waqt	li	283000
il	belt	278000
filwaqt	li	266000
fl	ewwel	266000
fl	ta	266000
għall	ewwel	262000
fis	ta	261000
tad	dinja	256000
il	klabb	252000
tal	futbol	251000
dawn	il	248000
dan	l	247000
din	l	244000
l	istaġun	242000
ewwel	darba	240000
l	istess	240000
ta	wara	236000
fl	istaġun	235000
l	u	233000
ta	mejju	228000
numru	ta	226000
u	kien	226000
ta	lulju	224000
huwa	l	223000
fil	ta	221000
fl	il	216000
tas	seklu	216000
u	li	214000
fl	istess	212000
minkejja	li	212000
it	tieni	210000
kien	l	210000
u	s	209000
il	sena	208000
matul	il	207000
il	knisja	202000
li	huma	201000
l	oħra	200000
ma	kienx	199000
it	tim	197000
ta	marzu	197000
barra	minn	196000
ta	jannar	194000
ta	dan	193000
flimkien	ma	192000
u	tal	192000
minħabba	l	191000
lejn	il	190000
ta	ġunju	190000
dak	iż	188000
minħabba	li	188000
tal	belt	188000
l	ebda	186000
bejn	il	184000
fis	sena	184000
li	hu	182000
hija	l	180000
meta	l	179000
ta	diċembru	177000
ta	settembru	177000
l	kbira	176000
ta	fuq	176000
u	ta	176000
l	art	175000
dak	li	173000
fost	l	170000
tal	klabb	170000
u	r	169000
waħda	mill	169000
iż	żewġ	167000
ta	april	167000
hekk	kif	166000
ta	din	165000
is	sena	164000
fid	dinja	163000
qatt	ma	162000
t	tieni	162000
l	aqwa	161000
li	kellu	161000
u	d	161000
qabel	ma	158000
dawk	li	156000
fit	tieni	155000
tazza	tad	155000
tal	istaġun	154000
taħt	il	154000
tiegħu	u	153000
ta	novembru	151000
ta	frar	150000
tal	knisja	149000
ta	ottubru	148000
matul	l	147000
tal	partit	147000
minn	hekk	146000
fil	bidu	145000
lejn	l	144000
ta	awwissu	143000
dawn	l	140000
dwar	il	140000
permezz	ta	140000
università	ta	140000
parti	mill	139000
aktar	minn	138000
l	ikbar	138000
partit	laburista	138000
u	fil	138000
mat	tim	135000
tal	kampjonat	134000
belt	ta	133000
dan	kien	133000
l	akbar	133000
hu	kien	132000
fil	fatt	131000
fl	istorja	131000
l	iżjed	131000
kien	il	130000
il	partit	129000
istati	uniti	128000
membru	tal	128000
tas	sena	128000
taħt	l	127000
aktar	tard	126000
fil	belt	126000
fost	il	125000
hu	l	124000
fis	seklu	123000
ix	xogħol	123000
huwa	kien	122000
u	għalhekk	122000
beda	l	121000
flimkien	mal	121000
kien	ukoll	120000
permezz	tal	119000
fid	ta	118000
prim	ministru	118000
dan	it	117000
dwar	l	117000
kienet	l	117000
mal	klabb	117000
tim	nazzjonali	116000
fis	snin	115000
huma	l	115000
isem	ta	115000
renju	unit	115000
u	dan	115000
hi	l	114000
magħruf	bħala	114000
mill	ġdid	113000
tat	tazza	112000
u	ma	112000
mill	ewwel	111000
u	wara	111000
fil	kampjonat	110000
li	huwa	110000
mill	sal	110000
qal	li	110000
il	gvern	109000
it	ta	108000
magħrufa	bħala	108000
tal	ue	108000
peress	li	107000
ta	kull	107000
tat	tim	107000
il	gżira	106000
is	snin	106000
nhar	it	106000
ta	sena	106000
il	pajjiż	105000
il	papa	104000
l	belt	104000
iktar	minn	103000
fatt	li	102000
l	istorja	102000
li	jkun	102000
li	t	102000
tal	gvern	102000
tiegħu	fil	102000
biċċa	l	101000
tal	punent	101000
fl	ewropa	100000
hemm	il	100000
membri	tal	100000
tal	pajjiż	100000
bidu	tal	99000
sena	ta	99000
skont	il	99000
jista	jkun	98000
kbir	ta	98000
li	hija	98000
min	naħa	98000
ta	kontra	98000
tal	lvant	98000
tiegħu	fl	98000
wara	t	98000
id	debutt	97000
kbira	tal	96000
l	uniku	96000
li	fl	96000
meta	kien	96000
fuq	it	95000
il	post	95000
matul	is	95000
tim	ta	95000
u	b'hekk	95000
fi	ħdan	94000
tal	aħħar	94000
ħafna	drabi	94000
din	kienet	93000
f'din	il	93000
il	perjodu	93000
il	ġdid	93000
il	ġurnata	93000
kienu	l	92000
tiegħu	li	92000
tiegħu	ma	92000
ukoll	l	92000
fl	età	91000
il	quddiem	91000
iżda	l	91000
ta	il	91000
tal	baħar	91000
biex	il	90000
karriera	tiegħu	90000
l	ta	90000
fil	knisja	89000
fl	l	89000
id	dinja	89000
il	kampjonat	89000
mal	ewwel	89000
nazzjonali	tal	89000
plejer	tal	89000
ta	dawn	89000
din	id	88000
in	numru	88000
li	s	88000
sena	wara	88000
tal	ewwel	88000
età	ta	87000
fi	żmien	87000
finali	tal	87000
fl	università	87000
tal	ilma	87000
kien	qed	86000
li	dan	86000
ftit	wara	85000
il	logħba	85000
premier	league	85000
president	tal	85000
qabel	il	85000
żmien	il	85000
fejn	il	84000
għadd	ta	84000
il	gwerra	84000
ta	qabel	84000
grupp	ta	83000
huwa	wieħed	83000
kap	tal	83000
mhux	biss	83000
minn	dawn	83000
nhar	il	83000
l	iskola	82000
belt	kapitali	81000
in	nies	81000
kien	wieħed	81000
l	istati	81000
l	karriera	81000
li	qatt	81000
rebħu	l	81000
l	ogħla	80000
li	hi	80000
li	r	80000
fil	finali	79000
fuq	is	79000
il	president	79000
ukoll	il	78000
f'dan	il	77000
hemm	ukoll	77000
il	popolazzjoni	77000
malta	u	77000
post	fil	77000
rebħa	ta	77000
l	unika	76000
sar	l	76000
skorja	l	76000
u	n	76000
bidu	tas	75000
l	isqof	75000
qabel	l	75000
sena	u	75000
t	tim	75000
ta	dak	75000
tal	arti	75000
bl	isem	74000
fit	tramuntana	74000
fuq	ir	74000
ħafna	mill	74000
fejn	kien	73000
għal	xi	73000
jkun	hemm	73000
li	kellhom	73000
imma	l	72000
l	ilma	72000
li	għandu	72000
ma	kinitx	72000
tal	kunsill	72000
fl	meta	71000
gwerra	dinjija	71000
il	kompetizzjoni	71000
kollha	tal	71000
u	mhux	71000
ġenerali	tal	71000
ħafna	u	71000
aħħar	tal	70000
it	tielet	70000
l	klabb	70000
l	użu	70000
li	għandhom	70000
manchester	united	70000
mewt	ta	70000
nuqqas	ta	70000
san	ġwann	70000
ta	madwar	70000
tat	tramuntana	70000
u	għall	70000
wkoll	il	70000
ġewwa	l	70000
fil	fażi	69000
iż	żona	69000
li	din	69000
li	fih	69000
li	saret	69000
t	tielet	69000
tiegħu	kien	69000
il	kelma	68000
il	ħajja	68000
istess	sena	68000
ma	kien	68000
ma	kinux	68000
minn	dak	68000
tal	familja	68000
tant	li	68000
tnax	il	68000
ħa	l	68000
ewwel	diviżjoni	67000
fin	nofsinhar	67000
fuq	in	67000
istorja	tal	67000
li	jkunu	67000
li	sar	67000
tal	ħajja	67000
il	parti	66000
ir	repubblika	66000
l	istadju	66000
li	ġie	66000
nies	li	66000
oħra	li	66000
oħra	tal	66000
snin	wara	66000
tal	bniedem	66000
u	mbagħad	66000
u	mill	66000
xogħol	ta	66000
debutt	tiegħu	65000
din	is	65000
il	familja	65000
in	naħa	65000
kien	għadu	65000
l	ordni	65000
ma	tantx	65000
madwar	il	65000
partit	nazzjonalista	65000
tieni	diviżjoni	65000
wirt	dinji	65000
ħames	snin	65000
ewwel	logħba	64000
l	knisja	64000
li	ġew	64000
perjodu	ta	64000
tal	istat	64000
tliet	snin	64000
dik	ta	63000
erba	snin	63000
għamel	id	63000
il	gowl	63000
il	ktieb	63000
il	ta	63000
ir	renju	63000
li	dawn	63000
mill	aktar	63000
popolazzjoni	ta	63000
quddiem	il	63000
ta	xi	63000
u	huwa	63000
bejn	u	62000
bħala	parti	62000
din	it	62000
dun	ġorġ	62000
ewwel	gowl	62000
ewwel	tim	62000
fl	kien	62000
il	biċċa	62000
il	grupp	62000
il	kbir	62000
is	sit	62000
knisja	ta	62000
li	fil	62000
ta	kwalifikazzjoni	62000
tal	istess	62000
tal	u	62000
tim	tal	62000
champions	league	61000
il	baħar	61000
il	bidu	61000
jingħad	li	61000
kienu	qed	61000
l	elezzjoni	61000
l	gwerra	61000
ta	wirt	61000
tal	ewropa	61000
total	ta	61000
dawn	kienu	60000
din	ir	60000
fil	parlament	60000
għal	darb'oħra	60000
għal	kollox	60000
gżira	ta	60000
it	titlu	60000
l	italja	60000
fl	wara	59000
forma	ta	59000
fuq	ix	59000
għat	tieni	59000
il	pajjiżi	59000
li	għamel	59000
lit	tim	59000
tip	ta	59000
wieħed	u	59000
dinja	kollha	58000
għal	dan	58000
it	tnejn	58000
jgħid	li	58000
kellu	l	58000
kollha	u	58000
kull	sena	58000
l	edukazzjoni	58000
l	mewt	58000
li	hemm	58000
mill	aqwa	58000
naħa	l	58000
tad	deheb	58000
tagħhom	u	58000
u	x	58000
fil	qasam	57000
fl	iskola	57000
hemm	l	57000
id	dar	57000
l	istat	57000
minkejja	l	57000
tal	uefa	57000
tiegħu	bħala	57000
u	kienu	57000
fażi	tal	56000
fir	rebħa	56000
fit	tazza	56000
il	grawnd	56000
kontra	t	56000
q	k	56000
snin	ta	56000
tal	art	56000
tas	snin	56000
wkoll	bħala	56000
aħħar	tas	55000
bl	istess	55000
fis	sajf	55000
fit	tielet	55000
il	gżejjer	55000
istess	ħin	55000
kien	qiegħed	55000
l	arti	55000
l	ispirtu	55000
ma	l	55000
madwar	id	55000
minn	dan	55000
sit	ta	55000
ta	santa	55000
tal	il	55000
tar	repubblika	55000
u	hu	55000
u	xi	55000
xi	wħud	55000
ħa	sehem	55000
ħajja	ta	55000
aqwa	skorer	54000
barra	mill	54000
bħala	wieħed	54000
dawn	huma	54000
l	ingilterra	54000
l	iskwadra	54000
l	ġdida	54000
li	fiha	54000
parti	l	54000
ta	suċċess	54000
ta	taħt	54000
belt	valletta	53000
dan	is	53000
fa	cup	53000
fi	tmiem	53000
fuq	id	53000
ikun	hemm	53000
il	karriera	53000
il	kowċ	53000
ir	raħal	53000
kampjonati	ewropej	53000
l	għan	53000
li	d	53000
li	se	53000
ministru	tal	53000
ta	ġesù	53000
tim	li	53000
u	minn	53000
ewwel	staġun	52000
illum	il	52000
it	terminu	52000
kbira	ta	52000
kien	li	52000
li	kellha	52000
li	saru	52000
mingħajr	ma	52000
naħa	tal	52000
ta	ħbiberija	52000
tal	grupp	52000
tax	xogħol	52000
