# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection ara_news_2022_1M.tar.gz (ara_news_2022_1M/ara_news_2022_1M-sentences.txt)
# Source: Tatoeba Arabic sentence export (CC BY 2.0 FR; 68,307 sentences; weight=20; caps=100/50)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
إلى	أن	32881000
الولايات	المتحدة	19307000
أكثر	من	18166000
من	خلال	16771000
من	أجل	16596000
من	قبل	15358000
في	بيان	12617000
العديد	من	12173000
يمكن	أن	11817000
في	هذا	11395000
في	ذلك	10748000
في	وقت	10350000
على	أن	10274000
رئيس	الوزراء	8665000
في	عام	8594000
في	أوكرانيا	8585000
في	هذه	8307000
بعد	أن	8201000
يجب	أن	8152000
عدد	من	8098000
أن	يكون	8091000
في	منطقة	7943000
في	العالم	7745000
الأمم	المتحدة	7662000
من	أن	7450000
الكثير	من	7308000
في	الوقت	7064000
في	ظل	6927000
وزير	الخارجية	6836000
في	مدينة	6794000
أن	تكون	6706000
في	كل	6698000
وقت	سابق	6653000
بما	في	6649000
إلى	أنه	6572000
في	إطار	6501000
في	المنطقة	6409000
الاتحاد	الأوروبي	6392000
مشيرا	إلى	6176000
لم	يكن	5941000
التواصل	الاجتماعي	5917000
بالإضافة	إلى	5903000
قبل	أن	5846000
العربية	المتحدة	5838000
كل	من	5838000
لا	يمكن	5834000
في	مجال	5828000
أن	هذا	5717000
أن	هذه	5673000
الرغم	من	5669000
المزيد	من	5595000
الإمارات	العربية	5564000
في	حين	5368000
وزارة	الخارجية	5284000
في	البلاد	5271000
مجلس	النواب	5239000
قوات	الاحتلال	5236000
على	ما	5168000
على	مستوى	5156000
مليار	دولار	5134000
إلى	جانب	5102000
في	لبنان	5096000
لا	يزال	5062000
الضفة	الغربية	5045000
وأشار	إلى	4990000
العام	الماضي	4820000
من	هذا	4759000
اليوم	الثلاثاء	4680000
مرة	أخرى	4662000
اليوم	الخميس	4613000
وهو	ما	4575000
إلا	أن	4559000
كأس	العالم	4536000
رئيس	الجمهورية	4505000
دبي	الإمارات	4504000
كل	ما	4485000
في	جميع	4480000
على	الرغم	4406000
بالقرب	من	4400000
من	ذلك	4400000
حتى	الآن	4365000
